Algoritmo,Tipo de Vetor,Tamanho,Tempo (ns)
Bubble Sort,Decrescente,100000,21398789600
Bubble Sort,Aleatorio,100000,41004273300
Bubble Sort,Repetido,100000,21433677300
Bubble Sort,Crescente,100000,13275686300
Bubble Sort,Decrescente,100000,21386317600
Bubble Sort,Aleatorio,100000,41120903200
Bubble Sort,Repetido,100000,21404893200
Bubble Sort,Crescente,100000,13212671300
Bubble Sort,Decrescente,100000,21347118300
Bubble Sort,Aleatorio,100000,41017632700
Bubble Sort,Repetido,100000,21456616300
Bubble Sort,Crescente,100000,13382717400
Bubble Sort,Decrescente,100000,21403634400
Bubble Sort,Aleatorio,100000,41035794200
Bubble Sort,Repetido,100000,21448459300
Bubble Sort,Crescente,100000,13248544400
Bubble Sort,Decrescente,100000,21415437900
Bubble Sort,Aleatorio,100000,41063303800
Bubble Sort,Repetido,100000,21419343600
Insertion Sort,Crescente,100000,393600
Insertion Sort,Decrescente,100000,11802305600
Insertion Sort,Aleatorio,100000,9904752900
Insertion Sort,Repetido,100000,4165750300
Insertion Sort,Crescente,100000,408500
Insertion Sort,Decrescente,100000,11654316600
Insertion Sort,Aleatorio,100000,10196078900
Insertion Sort,Repetido,100000,4103206200
Insertion Sort,Crescente,100000,444400
Insertion Sort,Decrescente,100000,11501290700
Insertion Sort,Aleatorio,100000,10059706700
Insertion Sort,Repetido,100000,4413394400
Insertion Sort,Crescente,100000,403500
Insertion Sort,Decrescente,100000,11920310200
Insertion Sort,Aleatorio,100000,9925159000
Insertion Sort,Repetido,100000,4409748000
Insertion Sort,Crescente,100000,405100
Insertion Sort,Decrescente,100000,11964095300
Insertion Sort,Aleatorio,100000,10047176000
Insertion Sort,Repetido,100000,4411654300
Insertion Sort,Crescente,100000,402400
Insertion Sort,Decrescente,100000,11808334800
Insertion Sort,Aleatorio,100000,9942789600
Insertion Sort,Repetido,100000,4428377600
Insertion Sort,Crescente,100000,404800
Insertion Sort,Decrescente,100000,11744737600
Insertion Sort,Aleatorio,100000,9838286000
Insertion Sort,Repetido,100000,4012380300
Insertion Sort,Crescente,100000,401500
Insertion Sort,Decrescente,100000,11717245100
Insertion Sort,Aleatorio,100000,10051841800
Insertion Sort,Repetido,100000,4008533300
Insertion Sort,Crescente,100000,398400
Insertion Sort,Decrescente,100000,11916695600
Insertion Sort,Aleatorio,100000,10187267700
Insertion Sort,Repetido,100000,4415403600
Insertion Sort,Crescente,100000,437400
Insertion Sort,Decrescente,100000,11598578700
Insertion Sort,Aleatorio,100000,9676082100
Insertion Sort,Repetido,100000,4187660600
Insertion Sort,Crescente,100000,405800
Insertion Sort,Decrescente,100000,11942203800
Insertion Sort,Aleatorio,100000,10107306500
Insertion Sort,Repetido,100000,4186159700
Insertion Sort,Crescente,100000,401400
Insertion Sort,Decrescente,100000,11811137800
Insertion Sort,Aleatorio,100000,10148515800
Insertion Sort,Repetido,100000,4059178300
Insertion Sort,Crescente,100000,402400
Insertion Sort,Decrescente,100000,11438927400
Insertion Sort,Aleatorio,100000,9731574900
Insertion Sort,Repetido,100000,4013803100
Insertion Sort,Crescente,100000,401900
Insertion Sort,Decrescente,100000,11554432500
Insertion Sort,Aleatorio,100000,10033352700
Insertion Sort,Repetido,100000,4068462600
Insertion Sort,Crescente,100000,403000
Insertion Sort,Decrescente,100000,11678945900
Insertion Sort,Aleatorio,100000,9730794700
Insertion Sort,Repetido,100000,4410250200
Insertion Sort,Crescente,100000,420200
Insertion Sort,Decrescente,100000,11968578900
Insertion Sort,Aleatorio,100000,9895499100
Insertion Sort,Repetido,100000,4010946200
Insertion Sort,Crescente,100000,402900
Insertion Sort,Decrescente,100000,11374601400
Insertion Sort,Aleatorio,100000,10103179300
Insertion Sort,Repetido,100000,4408809200
Insertion Sort,Crescente,100000,405000
Insertion Sort,Decrescente,100000,11960296300
Insertion Sort,Aleatorio,100000,10173903600
Insertion Sort,Repetido,100000,4410070300
Insertion Sort,Crescente,100000,402900
Insertion Sort,Decrescente,100000,11781625500
Insertion Sort,Aleatorio,100000,10195283500
Insertion Sort,Repetido,100000,4410553300
Insertion Sort,Crescente,100000,403000
Insertion Sort,Decrescente,100000,11957596900
Insertion Sort,Aleatorio,100000,10188164400
Insertion Sort,Repetido,100000,4186455900
Insertion Sort,Crescente,100000,404000
Insertion Sort,Decrescente,100000,11757396500
Insertion Sort,Aleatorio,100000,9860222900
Insertion Sort,Repetido,100000,4415228000
Insertion Sort,Crescente,100000,440300
Insertion Sort,Decrescente,100000,11960942000
Insertion Sort,Aleatorio,100000,10245580600
Insertion Sort,Repetido,100000,4057599400
Insertion Sort,Crescente,100000,402900
Insertion Sort,Decrescente,100000,11903359400
Insertion Sort,Aleatorio,100000,10220723900
Insertion Sort,Repetido,100000,4410893200
Insertion Sort,Crescente,100000,403700
Insertion Sort,Decrescente,100000,11966097400
Insertion Sort,Aleatorio,100000,10196053200
Insertion Sort,Repetido,100000,4412830300
Insertion Sort,Crescente,100000,404200
Insertion Sort,Decrescente,100000,11909898800
Insertion Sort,Aleatorio,100000,9954736500
Insertion Sort,Repetido,100000,4282116000
Insertion Sort,Crescente,100000,430300
Insertion Sort,Decrescente,100000,11879100200
Insertion Sort,Aleatorio,100000,10154806700
Insertion Sort,Repetido,100000,4213955500
Insertion Sort,Crescente,100000,416400
Insertion Sort,Decrescente,100000,10898627900
Insertion Sort,Aleatorio,100000,10119488500
Insertion Sort,Repetido,100000,4235513900
Insertion Sort,Crescente,100000,398700
Insertion Sort,Decrescente,100000,11783873800
Insertion Sort,Aleatorio,100000,10089218700
Insertion Sort,Repetido,100000,4173581200
Insertion Sort,Crescente,100000,401900
Insertion Sort,Decrescente,100000,11780470800
Insertion Sort,Aleatorio,100000,10091951400
Insertion Sort,Repetido,100000,4130274400
Insertion Sort,Crescente,100000,400800
Insertion Sort,Decrescente,100000,11886289900
Insertion Sort,Aleatorio,100000,10136394800
Insertion Sort,Repetido,100000,4066849700
Selection Sort,Crescente,100000,16746819000
Selection Sort,Decrescente,100000,16740543500
Selection Sort,Aleatorio,100000,16980663300
Selection Sort,Repetido,100000,16706982200
Selection Sort,Crescente,100000,16725958800
Selection Sort,Decrescente,100000,16726284300
Selection Sort,Aleatorio,100000,16931659800
Selection Sort,Repetido,100000,16706838500
Selection Sort,Crescente,100000,16737088700
Selection Sort,Decrescente,100000,16766510200
Selection Sort,Aleatorio,100000,16944517500
Selection Sort,Repetido,100000,16734852500
Selection Sort,Crescente,100000,16733252200
Selection Sort,Decrescente,100000,16729307300
Selection Sort,Aleatorio,100000,16935056600
Selection Sort,Repetido,100000,16713219400
Selection Sort,Crescente,100000,16847386000
Selection Sort,Decrescente,100000,16795121200
Selection Sort,Aleatorio,100000,17256117700
Selection Sort,Repetido,100000,16719740200
Selection Sort,Crescente,100000,16807952500
Selection Sort,Decrescente,100000,16809757500
Selection Sort,Aleatorio,100000,17267232300
Selection Sort,Repetido,100000,16735924300
Selection Sort,Crescente,100000,16849179700
Selection Sort,Decrescente,100000,16782423500
Selection Sort,Aleatorio,100000,17179530800
Selection Sort,Repetido,100000,16701424100
Selection Sort,Crescente,100000,16806761600
Selection Sort,Decrescente,100000,16788928500
Selection Sort,Aleatorio,100000,17251839800
Selection Sort,Repetido,100000,16699546000
Selection Sort,Crescente,100000,16839084900
Selection Sort,Decrescente,100000,16807441600
Selection Sort,Aleatorio,100000,17258406300
Selection Sort,Repetido,100000,16698216500
Selection Sort,Crescente,100000,16813752800
Selection Sort,Decrescente,100000,16846514500
Selection Sort,Aleatorio,100000,17212694700
Selection Sort,Repetido,100000,16706121500
Selection Sort,Crescente,100000,16836211700
Selection Sort,Decrescente,100000,16782734500
Selection Sort,Aleatorio,100000,17247153400
Selection Sort,Repetido,100000,16701026500
Selection Sort,Crescente,100000,16796665500
Selection Sort,Decrescente,100000,16800752300
Selection Sort,Aleatorio,100000,17269386900
Selection Sort,Repetido,100000,16718817200
Selection Sort,Crescente,100000,16806198200
Selection Sort,Decrescente,100000,16818291200
Selection Sort,Aleatorio,100000,17293248000
Selection Sort,Repetido,100000,16695906900
Selection Sort,Crescente,100000,16802014500
Selection Sort,Decrescente,100000,16880253900
Selection Sort,Aleatorio,100000,17244604400
Selection Sort,Repetido,100000,16695287300
Selection Sort,Crescente,100000,16830852600
Selection Sort,Decrescente,100000,16801843300
Selection Sort,Aleatorio,100000,17272752700
Selection Sort,Repetido,100000,16711582400
Selection Sort,Crescente,100000,16833679500
Selection Sort,Decrescente,100000,16809206700
Selection Sort,Aleatorio,100000,17259224200
Selection Sort,Repetido,100000,16700175100
Selection Sort,Crescente,100000,16801102300
Selection Sort,Decrescente,100000,16812038100
Selection Sort,Aleatorio,100000,17275273400
Selection Sort,Repetido,100000,16695454900
Selection Sort,Crescente,100000,16809529700
Selection Sort,Decrescente,100000,16802732500
Selection Sort,Aleatorio,100000,17298210600
Selection Sort,Repetido,100000,16702326700
Selection Sort,Crescente,100000,16817439200
Selection Sort,Decrescente,100000,16790235500
Selection Sort,Aleatorio,100000,17227002300
Selection Sort,Repetido,100000,16691533900
Selection Sort,Crescente,100000,16808400900
Selection Sort,Decrescente,100000,16842423300
Selection Sort,Aleatorio,100000,17312869400
Selection Sort,Repetido,100000,16718609300
Selection Sort,Crescente,100000,16824885900
Selection Sort,Decrescente,100000,16801006900
Selection Sort,Aleatorio,100000,17259924300
Selection Sort,Repetido,100000,16695995800
Selection Sort,Crescente,100000,16808816400
Selection Sort,Decrescente,100000,16822389700
Selection Sort,Aleatorio,100000,17176595600
Selection Sort,Repetido,100000,16702712900
Selection Sort,Crescente,100000,16808897800
Selection Sort,Decrescente,100000,16780791700
Selection Sort,Aleatorio,100000,17217273200
Selection Sort,Repetido,100000,16691950500
Selection Sort,Crescente,100000,16805513900
Selection Sort,Decrescente,100000,16790642000
Selection Sort,Aleatorio,100000,17295659600
Selection Sort,Repetido,100000,16695690200
Selection Sort,Crescente,100000,16812964600
Selection Sort,Decrescente,100000,16804307200
Selection Sort,Aleatorio,100000,17317598900
Selection Sort,Repetido,100000,16710851800
Selection Sort,Crescente,100000,16829151100
Selection Sort,Decrescente,100000,16779010700
Selection Sort,Aleatorio,100000,17259922600
Selection Sort,Repetido,100000,16688646900
Selection Sort,Crescente,100000,16814804800
Selection Sort,Decrescente,100000,16817936600
Selection Sort,Aleatorio,100000,17285479300
Selection Sort,Repetido,100000,16700209100
Selection Sort,Crescente,100000,16814530600
Selection Sort,Decrescente,100000,16783127900
Selection Sort,Aleatorio,100000,17264402300
Selection Sort,Repetido,100000,16718954000
Selection Sort,Crescente,100000,16802148700
Selection Sort,Decrescente,100000,16794581400
Selection Sort,Aleatorio,100000,17286976400
Selection Sort,Repetido,100000,16690070000
Selection Sort,Crescente,100000,16813295500
Selection Sort,Decrescente,100000,16790349700
Selection Sort,Aleatorio,100000,17217684900
Selection Sort,Repetido,100000,16693229600
Shell Sort,Crescente,100000,10857300
Shell Sort,Decrescente,100000,11530600
Shell Sort,Aleatorio,100000,36121500
Shell Sort,Repetido,100000,10863600
Shell Sort,Crescente,100000,8500500
Shell Sort,Decrescente,100000,8157400
Shell Sort,Aleatorio,100000,26008100
Shell Sort,Repetido,100000,11090500
Shell Sort,Crescente,100000,6093400
Shell Sort,Decrescente,100000,7770000
Shell Sort,Aleatorio,100000,25712800
Shell Sort,Repetido,100000,10886700
Shell Sort,Crescente,100000,6303100
Shell Sort,Decrescente,100000,7617500
Shell Sort,Aleatorio,100000,25769400
Shell Sort,Repetido,100000,10883800
Shell Sort,Crescente,100000,6169200
Shell Sort,Decrescente,100000,7541800
Shell Sort,Aleatorio,100000,25682300
Shell Sort,Repetido,100000,10895800
Shell Sort,Crescente,100000,6071000
Shell Sort,Decrescente,100000,7611900
Shell Sort,Aleatorio,100000,25668100
Shell Sort,Repetido,100000,10883400
Shell Sort,Crescente,100000,6129000
Shell Sort,Decrescente,100000,7574400
Shell Sort,Aleatorio,100000,25714800
Shell Sort,Repetido,100000,10896300
Shell Sort,Crescente,100000,6090700
Shell Sort,Decrescente,100000,7562800
Shell Sort,Aleatorio,100000,25615500
Shell Sort,Repetido,100000,10906400
Shell Sort,Crescente,100000,6111500
Shell Sort,Decrescente,100000,7610000
Shell Sort,Aleatorio,100000,28360900
Shell Sort,Repetido,100000,10882500
Shell Sort,Crescente,100000,6368000
Shell Sort,Decrescente,100000,7532000
Shell Sort,Aleatorio,100000,26384500
Shell Sort,Repetido,100000,11143400
Shell Sort,Crescente,100000,6090000
Shell Sort,Decrescente,100000,7591700
Shell Sort,Aleatorio,100000,26144200
Shell Sort,Repetido,100000,11079900
Shell Sort,Crescente,100000,6117900
Shell Sort,Decrescente,100000,7597700
Shell Sort,Aleatorio,100000,26065600
Shell Sort,Repetido,100000,11079800
Shell Sort,Crescente,100000,6136900
Shell Sort,Decrescente,100000,7579200
Shell Sort,Aleatorio,100000,26204100
Shell Sort,Repetido,100000,10895100
Shell Sort,Crescente,100000,6411100
Shell Sort,Decrescente,100000,7546200
Shell Sort,Aleatorio,100000,26120300
Shell Sort,Repetido,100000,
